,policyID
31127,872944
31128,274275
31129,446981
31130,153625
31131,894023
31132,356648
31133,541735
31134,195286
31135,167899
31136,335734
31137,763541
31138,213828
31139,667984
31140,157510
31141,415754
31142,858171
31143,885981
31144,775426
31145,825078
31146,777396
31147,327574
31148,983935
31149,882867
31150,469184
31151,566009
31152,119565
31153,591071
31154,567602
31155,603619
31156,193510
31157,723931
31158,875822
31159,890724
31160,988524
31161,741707
31162,134117
31163,258991
31164,431089
31165,515597
31166,545258
31167,455623
31168,572740
31169,721101
31170,640431
31171,138222
31172,565751
31173,503152
31174,923487
31175,706545
31176,508294
31177,789658
31178,250766
31179,103002
31180,603200
31181,586448
31182,602818
31183,843082
31184,541042
31185,960254
31186,579372
31187,838272
31188,987484
31189,369463
31190,240389
31191,137836
31192,808305
31193,291735
31194,163562
31195,317198
31196,566414
31197,164703
31198,291748
31199,647809
31200,156445
31201,616059
31202,564416
31203,749932
31204,184597
31205,209763
31206,748935
31207,844783
31208,351852
31209,166622
31210,781105
31211,592160
31212,425679
31213,248289
31214,988918
31215,386786
31216,177007
31217,870783
31218,307258
31219,394963
31220,367122
31221,524156
31222,951777
31223,431272
31224,215144
31225,430727
31226,691913
31227,552665
31228,507560
31229,841943
31230,747985
31231,883558
31232,352557
31233,180525
31234,261335
31235,905953
31236,830496
31237,898446
31238,154305
31239,171799
31240,436308
31241,360227
31242,847412
31243,165352
31244,180266
31245,922424
31246,988025
31247,882885
31248,296655
31249,757756
31250,749370
31251,519559
31252,788091
31253,561961
31254,490834
31255,920522
31256,181545
31257,640592
31258,411502
31259,601183
31260,632680
31261,151909
31262,874581
31263,930264
31264,115760
31265,378436
31266,990517
31267,678435
31268,347972
31269,915046
31270,112059
31271,307209
31272,344419
31273,309715
31274,679216
31275,677489
31276,493807
31277,899101
31278,432604
31279,408157
31280,464042
31281,431079
31282,234581
31283,731940
31284,601787
31285,262607
31286,225750
31287,690045
31288,507465
31289,233534
31290,314036
31291,822231
31292,108976
31293,174320
31294,408593
31295,924133
31296,219050
31297,208948
31298,799086
31299,775158
31300,870965
31301,230250
31302,846961
31303,340327
31304,588572
31305,300316
31306,510953
31307,777857
31308,995940
31309,395987
31310,192253
31311,919672
31312,489298
31313,371393
31314,629273
31315,327207
31316,102983
31317,765534
31318,296873
31319,712447
31320,897610
31321,831835
31322,291876
31323,736123
31324,303637
31325,703632
31326,332442
31327,555966
31328,944918
31329,484751
31330,386054
31331,598107
31332,216204
31333,139314
31334,339283
31335,383909
31336,321471
31337,738357
31338,414928
31339,956941
31340,830281
31341,671008
31342,200718
31343,159410
31344,529695
31345,930024
31346,887959
31347,569264
31348,967568
31349,120909
31350,754119
31351,225522
31352,921444
31353,388857
31354,593048
31355,128831
31356,865339
31357,366545
31358,800958
31359,619170
31360,959648
31361,413486
31362,324669
31363,853704
31364,339273
31365,733918
31366,108143
31367,837588
31368,645322
31369,450415
31370,364184
31371,922748
31372,161767
31373,512924
31374,783640
31375,245541
31376,998218
31377,806929
31378,889090
31379,756314
31380,281888
31381,811398
31382,823420
31383,222583
31384,323151
31385,997957
31386,913744
31387,665518
31388,525267
31389,861083
31390,462644
31391,834482
31392,783071
31393,954731
31394,774261
31395,660013
31396,928685
31397,513330
31398,211146
31399,793448
31400,855244
31401,473496
31402,745227
31403,145232
31404,736742
31405,816500
31406,669567
31407,617413
31408,938920
31409,386168
31410,902695
31411,230514
31412,294295
31413,366898
31414,293808
31415,985307
31416,261090
31417,648651
31418,681634
31419,772606
31420,616509
31421,869714
31422,485969
31423,849636
31424,537876
31425,678068
31426,944651
31427,607383
31428,540380
31429,240320
31430,657549
31431,901171
31432,579878
31433,722496
31434,733144
31435,888303
31436,358641
31437,127440
31438,305188
31439,143809
31440,315853
31441,245487
31442,514433
31443,140450
31444,156348
31445,206541
31446,995265
31447,807979
31448,655958
31449,154492
31450,404424
31451,160791
31452,266026
31453,270196
31454,475555
31455,418128
31456,199274
31457,659528
31458,635666
31459,995002
31460,787816
31461,265323
31462,137591
31463,752867
31464,220198
31465,275618
31466,696337
31467,272111
31468,298382
31469,487459
31470,214639
31471,894168
31472,842742
31473,104650
31474,868595
31475,576103
31476,166286
31477,331031
31478,629400
31479,921545
31480,308486
31481,900642
31482,457079
31483,197182
31484,392666
31485,984133
31486,721669
31487,481651
31488,521704
31489,490441
31490,744133
31491,950410
31492,705650
31493,360208
31494,552205
31495,131207
31496,303591
31497,512138
31498,789111
31499,372272
31500,756382
31501,204160
31502,680701
31503,776948
31504,741587
31505,902278
31506,334742
31507,526820
31508,382056
31509,628704
31510,583817
31511,590861
31512,837862
31513,816037
31514,217182
31515,684757
31516,363684
31517,959000
31518,510156
31519,459161
31520,696358
31521,203367
31522,582613
31523,212353
31524,817036
31525,780358
31526,410878
31527,998495
31528,767616
31529,831823
31530,725734
31531,452469
31532,448936
31533,226735
31534,878638
31535,466079
31536,620083
31537,454634
31538,881974
31539,373370
31540,476550
31541,518619
31542,474407
31543,586728
31544,707623
31545,598194
31546,410253
31547,243147
31548,753370
31549,220135
31550,792600
31551,749739
31552,559699
31553,810407
31554,892633
31555,896880
31556,565386
31557,749367
31558,496776
31559,391153
31560,682239
31561,959818
31562,780468
31563,608712
31564,515617
31565,168889
31566,685101
31567,967291
31568,184060
31569,363059
31570,592004
31571,907884
31572,558705
31573,582841
31574,996340
31575,530451
31576,480801
31577,768090
31578,511181
31579,825199
31580,707684
31581,102895
31582,599462
31583,179977
31584,706525
31585,794646
31586,496461
31587,675186
31588,325083
31589,167518
31590,327091
31591,492962
31592,245200
31593,129928
31594,102292
31595,976122
31596,779234
31597,185523
31598,307295
31599,557840
31600,392233
31601,173732
31602,262714
31603,531170
31604,639135
31605,692334
31606,584670
31607,899718
31608,162404
31609,347199
31610,207402
31611,819222
31612,690985
31613,694051
31614,309302
31615,513056
31616,848828
31617,624909
31618,476473
31619,358057
31620,135411
31621,641959
31622,534553
31623,102848
31624,592763
31625,152670
31626,840145
31627,601282
31628,740178
31629,209083
31630,326258
31631,433880
31632,914045
31633,876063
31634,776458
31635,123893
31636,732793
31637,360709
31638,236208
31639,894800
31640,549364
31641,742696
31642,111885
31643,192267
31644,896018
31645,588215
31646,314113
31647,262448
31648,384569
31649,409454
31650,928029
31651,217937
31652,808208
31653,232243
31654,102725
31655,197436
31656,724488
31657,522656
31658,940919
31659,977369
31660,142833
31661,610587
31662,225859
31663,667969
31664,390487
31665,324377
31666,563995
31667,899782
31668,997381
31669,351796
31670,571895
31671,857072
31672,115635
31673,431230
31674,312567
31675,927188
31676,548212
31677,971809
31678,308319
31679,256092
31680,820499
31681,765997
31682,419011
31683,897083
31684,717905
31685,197574
31686,730769
31687,188326
31688,473350
31689,512232
31690,865310
31691,833033
31692,312127
31693,977116
31694,393386
31695,110863
31696,935444
31697,883818
31698,947457
31699,904306
31700,922159
31701,891358
31702,928160
31703,452499
31704,304990
31705,947688
31706,664214
31707,691084
31708,353073
31709,470569
31710,108138
31711,204357
31712,435834
31713,808014
31714,855793
31715,954178
31716,572579
31717,516371
31718,783521
31719,428951
31720,712927
31721,937340
31722,682502
31723,216094
31724,851315
31725,238046
31726,277143
31727,726576
31728,896618
31729,579009
31730,646602
31731,603397
31732,936170
31733,478025
31734,709470
31735,117138
31736,717903
31737,192143
31738,789095
31739,872681
31740,596721
31741,680599
31742,425918
31743,631725
31744,932445
31745,919466
31746,417273
31747,385682
31748,367958
31749,752732
31750,886902
31751,108643
31752,884587
31753,224994
31754,804353
31755,808149
31756,691737
31757,153915
31758,417728
31759,921692
31760,649909
31761,581061
31762,355009
31763,262303
31764,204490
31765,242080
31766,634744
31767,344269
31768,716031
31769,432092
31770,850507
31771,481308
31772,391688
31773,288026
31774,254374
31775,764638
31776,382587
31777,753908
31778,698345
31779,532046
31780,187362
31781,134530
31782,460380
31783,803724
31784,119094
31785,238535
31786,270323
31787,796673
31788,116022
31789,311294
31790,248324
31791,424512
31792,974341
31793,650823
31794,735062
31795,287811
31796,347538
31797,613073
31798,941824
31799,604368
31800,343130
31801,669444
31802,303047
31803,591159
31804,732195
31805,900305
31806,246246
31807,498769
31808,763610
31809,251416
31810,832580
31811,185401
31812,986290
31813,615123
31814,855929
31815,181773
31816,924256
31817,779257
31818,351880
31819,407072
31820,243259
31821,555909
31822,327926
31823,171221
31824,532609
31825,993786
31826,336430
31827,396333
31828,472832
31829,692335
31830,506178
31831,418543
31832,823897
31833,322247
31834,219556
31835,856144
31836,118653
31837,882731
31838,300188
31839,287634
31840,451463
31841,814231
31842,111174
31843,528655
31844,866157
31845,685596
31846,574871
31847,166314
31848,493513
31849,408546
31850,202040
31851,509426
31852,940501
31853,364568
31854,910299
31855,176155
31856,499519
31857,691124
31858,534051
31859,821719
31860,668066
31861,336544
31862,308107
31863,782684
31864,142773
31865,902944
31866,850773
31867,311105
31868,915290
31869,551331
31870,539065
31871,200193
31872,849365
31873,367137
31874,795077
31875,311338
31876,628879
31877,340169
31878,683420
31879,590072
31880,132812
31881,557957
31882,240017
31883,884676
31884,412352
31885,875178
31886,280169
31887,224913
31888,492879
31889,333500
31890,671116
31891,521148
31892,483769
31893,663117
31894,715983
31895,360534
31896,868214
31897,566096
31898,582849
31899,836905
31900,455184
31901,952293
31902,726241
31903,881009
31904,993159
31905,829609
31906,895339
31907,421847
31908,646308
31909,609539
31910,512437
31911,479327
31912,268146
31913,913969
31914,424696
31915,529915
31916,128600
31917,160419
31918,900466
31919,339352
31920,831469
31921,702183
31922,780443
31923,811882
31924,680883
31925,663803
31926,751422
31927,325236
31928,899947
31929,655579
31930,715174
31931,989834
31932,398305
31933,212926
31934,680998
31935,504542
31936,138858
31937,674666
31938,124114
31939,116651
31940,469851
31941,346469
31942,223919
31943,605654
31944,307626
31945,109062
31946,328179
31947,810498
31948,993084
31949,482481
31950,454360
31951,705969
31952,328314
31953,551468
31954,182469
31955,590728
31956,497820
31957,728625
31958,115931
31959,719759
31960,586284
31961,239044
31962,290890
31963,852223
31964,666644
31965,499206
31966,240095
31967,356572
31968,473045
31969,862534
31970,800481
31971,575515
31972,987337
31973,141420
31974,705488
31975,850602
31976,498795
31977,192208
31978,761635
31979,534093
31980,210562
31981,272372
31982,579297
31983,778542
31984,642724
31985,831672
31986,990948
31987,990359
31988,796720
31989,890476
31990,261096
31991,572783
31992,844927
31993,124456
31994,980912
31995,236122
31996,590135
31997,503672
31998,708505
31999,333797
32000,794806
32001,744940
32002,546392
32003,278679
32004,536897
32005,849279
32006,197668
32007,935247
32008,338770
32009,450722
32010,813338
32011,726755
32012,416070
32013,478529
32014,871894
32015,671562
32016,519591
32017,886616
32018,379869
32019,557433
32020,330867
32021,564175
32022,453664
32023,489123
32024,210874
32025,905434
32026,906515
32027,299035
32028,950950
32029,183056
32030,614276
32031,605177
32032,259123
32033,355514
32034,923413
32035,383276
32036,977992
32037,172572
32038,379708
32039,605069
32040,116732
32041,873356
32042,308514
32043,857905
32044,227978
32045,895105
32046,673068
32047,720725
32048,681445
32049,213264
32050,793204
32051,985054
32052,719250
32053,946001
32054,658989
32055,776876
32056,630517
32057,404298
32058,431779
32059,921001
32060,862867
32061,761339
32062,957070
32063,442016
32064,566214
32065,986049
32066,460721
32067,353368
32068,405313
32069,552636
32070,305829
32071,880939
32072,518963
32073,548691
32074,293857
32075,482182
32076,629009
32077,108585
32078,126127
32079,544009
32080,152668
32081,154790
32082,236267
32083,519079
32084,163293
32085,513040
32086,391057
32087,789877
32088,495482
32089,829269
32090,214330
32091,717985
32092,719231
32093,344357
32094,934584
32095,591999
32096,709517
32097,585747
32098,319459
32099,430944
32100,670393
32101,405075
32102,909898
32103,110990
32104,829160
32105,184591
32106,806880
32107,123019
32108,754500
32109,366799
32110,611245
32111,908093
32112,330207
32113,171154
32114,752127
32115,871327
32116,390674
32117,579944
32118,218745
32119,110349
32120,176670
32121,688369
32122,891074
32123,588590
32124,398019
32125,949617
32126,206799
32127,135889
32128,328244
32129,608777
32130,781279
32131,416633
32132,815821
32133,109561
32134,949314
32135,230026
32136,739934
32137,658196
32138,427265
32139,873829
32140,374969
32141,252578
32142,225353
32143,678973
32144,700523
32145,600090
32146,620180
32147,282770
32148,777484
32149,535726
32150,750658
32151,944220
32152,232196
32153,205605
32154,111045
32155,869707
32156,222464
32157,928653
32158,862377
32159,924406
32160,308065
32161,485674
32162,992726
32163,948132
32164,611338
32165,489337
32166,776803
32167,305405
32168,637901
32169,455666
32170,682876
32171,972943
32172,534212
32173,339812
32174,780396
32175,233902
32176,918331
32177,942100
32178,657918
32179,364448
32180,591409
32181,653926
32182,866007
32183,298498
32184,517475
32185,989360
32186,648457
32187,879392
32188,637639
32189,587944
32190,684371
32191,139131
32192,317402
32193,520028
32194,332052
32195,799681
32196,910449
32197,929360
32198,155508
32199,757631
32200,965214
32201,835783
32202,468662
32203,913159
32204,474386
32205,752981
32206,563675
32207,973979
32208,165549
32209,289301
32210,905060
32211,472635
32212,256520
32213,975268
32214,862639
32215,451013
32216,962171
32217,512786
32218,758129
32219,117582
32220,672309
32221,957775
32222,735847
32223,557852
32224,318261
32225,265940
32226,459685
32227,928041
32228,177615
32229,691137
32230,869513
32231,733861
32232,440721
32233,859112
32234,921992
32235,826647
32236,949676
32237,302507
32238,870894
32239,962155
32240,700463
32241,311852
32242,919585
32243,340579
32244,673966
32245,467130
32246,584835
32247,503500
32248,550217
32249,433783
32250,330710
32251,892875
32252,534826
32253,347584
32254,602232
32255,868420
32256,127458
